order_id,order_date,customer_id,product_id,store_id,discount,quantity,sales_amount
O037071,2024-06-16,C07567,P063,S009,15,1,6874
O037072,2024-09-03,C03774,P060,S038,0,2,49044
O037073,2024-02-25,C08966,P098,S048,5,1,7866
O037074,2024-05-26,C07146,P094,S023,5,10,187074
O037075,2025-05-27,C09319,P052,S049,20,10,109888
O037076,2024-12-10,C04376,P049,S026,5,4,71056
O037077,2025-03-24,C06277,P095,S007,20,3,8769
O037078,2025-02-07,C06230,P066,S010,0,10,11780
O037079,2025-08-14,C01205,P041,S005,20,4,55868
O037080,2025-12-20,C01530,P015,S016,0,4,44228
O037081,2024-03-04,C08802,P057,S009,0,5,119030
O037082,2024-10-02,C04574,P049,S050,5,3,53292
O037083,2024-05-01,C01747,P059,S025,15,1,12340
O037084,2024-10-18,C00466,P074,S039,15,4,40681
O037085,2024-04-25,C02433,P006,S038,0,4,5080
O037086,2025-07-19,C07849,P097,S015,5,9,126796
O037087,2025-02-02,C03194,P064,S032,5,1,2014
O037088,2024-10-15,C09525,P023,S035,25,8,13416
O037089,2025-12-31,C07376,P042,S024,0,1,23739
O037090,2026-01-07,C09342,P069,S036,20,1,19509
O037091,2025-03-18,C01960,P040,S040,5,2,26318
O037092,2024-04-19,C05182,P031,S041,10,2,13032
O037093,2025-04-15,C05468,P014,S050,10,2,13622
O037094,2024-09-11,C03595,P070,S026,5,4,44897
O037095,2024-09-22,C00240,P097,S037,10,12,160164
O037096,2024-12-09,C00820,P045,S041,15,1,5208
O037097,2024-07-17,C04951,P096,S023,5,11,200849
O037098,2024-04-13,C08240,P012,S019,10,4,39632
O037099,2024-07-05,C00813,P039,S046,0,2,6126
O037100,2024-12-13,C04583,P022,S011,10,1,2980
O037101,2025-10-08,C03008,P078,S047,25,4,58713
O037102,2024-08-27,C01614,P035,S018,15,12,90433
O037103,2025-04-04,C05641,P088,S028,0,2,14568
O037104,2024-08-11,C05634,P099,S015,10,7,121243
O037105,2024-06-10,C07677,P079,S042,5,5,60196
O037106,2025-10-14,C09675,P013,S040,5,2,28910
O037107,2024-09-02,C05902,P040,S032,5,5,65797
O037108,2025-12-07,C00035,P021,S015,10,11,87268
O037109,2024-03-27,C09792,P058,S043,0,2,21194
O037110,2024-12-28,C05738,P067,S037,5,3,59148
O037111,2024-04-05,C07577,P072,S003,0,4,43068
O037112,2025-07-17,C02913,P014,S040,20,2,12108
O037113,2025-09-29,C01545,P063,S012,0,2,16176
O037114,2025-02-27,C06349,P010,S016,0,4,36124
O037115,2024-06-20,C05898,P097,S005,5,3,42265
O037116,2025-04-28,C04641,P072,S047,10,11,106593
O037117,2024-09-10,C05613,P056,S005,5,2,39432
O037118,2024-04-16,C00905,P004,S044,5,2,492
O037119,2025-01-21,C01590,P055,S025,0,4,79204
O037120,2025-06-04,C08344,P009,S011,10,3,3474
O037121,2025-09-27,C07230,P061,S040,5,3,51607
O037122,2024-03-08,C07552,P065,S010,10,1,20638
O037123,2025-09-17,C06971,P061,S037,5,2,34405
O037124,2024-11-28,C05432,P056,S008,15,2,35281
O037125,2024-07-11,C08252,P087,S020,0,10,79800
O037126,2025-09-16,C08161,P077,S037,10,3,12887
O037127,2025-10-10,C03739,P093,S035,20,3,20736
O037128,2025-01-15,C03692,P053,S029,0,3,894
O037129,2024-08-20,C03372,P044,S033,20,3,28137
O037130,2026-01-20,C07737,P056,S027,5,1,19716
O037131,2025-07-20,C02008,P094,S046,5,4,74829
O037132,2024-06-06,C08139,P039,S007,0,2,6126
O037133,2025-10-14,C05981,P023,S023,15,11,20906
O037134,2024-09-03,C01136,P021,S050,10,6,47601
O037135,2025-06-01,C06080,P077,S027,15,4,16228
O037136,2024-04-29,C06007,P095,S005,10,4,13154
O037137,2026-01-26,C05962,P013,S042,5,5,72276
O037138,2025-03-31,C03807,P059,S011,5,4,55168
O037139,2025-04-14,C05827,P026,S009,15,6,29753
O037140,2025-10-05,C01717,P088,S045,5,1,6919
O037141,2025-11-26,C07339,P089,S001,0,4,18768
O037142,2026-01-03,C06504,P047,S044,5,1,9823
O037143,2024-06-27,C05531,P004,S029,15,3,660
O037144,2025-03-23,C07217,P085,S005,0,4,31652
O037145,2025-06-19,C06704,P071,S016,5,6,68172
O037146,2024-06-23,C01488,P070,S014,0,9,106335
O037147,2024-09-13,C00739,P070,S040,5,11,123466
O037148,2025-09-27,C04322,P043,S017,0,4,48224
O037149,2024-03-08,C02441,P039,S009,10,1,2756
O037150,2025-11-05,C09021,P031,S032,20,1,5792
O037151,2025-09-16,C07801,P073,S033,5,2,41883
O037152,2025-12-13,C08280,P002,S042,5,3,23948
O037153,2025-02-10,C02147,P085,S007,10,4,28486
O037154,2025-08-28,C02476,P007,S039,5,1,14420
O037155,2024-06-07,C00316,P001,S021,5,1,14675
O037156,2025-12-07,C00477,P007,S015,5,2,28840
O037157,2024-12-29,C06271,P009,S034,10,3,3474
O037158,2025-11-10,C00551,P089,S004,5,4,17829
O037159,2024-05-04,C02473,P048,S012,0,3,49767
O037160,2025-10-15,C08073,P055,S034,5,1,18810
O037161,2025-09-07,C07041,P077,S024,15,3,12171
O037162,2025-04-18,C09157,P095,S021,0,7,25578
O037163,2025-09-02,C02187,P060,S038,5,1,23295
O037164,2024-10-26,C04228,P070,S043,0,4,47260
O037165,2025-05-19,C06305,P078,S049,10,1,17613
O037166,2025-04-11,C08749,P058,S041,5,2,20134
O037167,2025-09-28,C03476,P049,S028,0,12,224388
O037168,2025-12-05,C06309,P030,S003,10,1,14756
O037169,2024-12-20,C06996,P022,S001,25,1,2484
O037170,2025-08-15,C06370,P004,S040,0,1,259
O037171,2024-10-14,C01331,P093,S011,0,10,86400
O037172,2025-03-20,C07824,P066,S020,0,4,4712
O037173,2025-08-05,C06880,P030,S006,10,1,14756
O037174,2024-09-23,C09636,P024,S043,0,3,10056
O037175,2025-08-15,C04274,P080,S039,0,5,113630
O037176,2025-05-22,C03576,P025,S041,10,3,53746
O037177,2025-12-29,C03370,P065,S036,5,5,108927
O037178,2025-07-27,C03682,P076,S024,5,10,140315
O037179,2025-06-08,C03259,P016,S046,25,2,13797
O037180,2024-12-19,C00951,P055,S030,10,5,89104
O037181,2025-10-19,C02936,P027,S043,0,3,22239
O037182,2025-06-27,C09952,P093,S042,0,5,43200
O037183,2025-06-22,C05204,P093,S001,5,12,98496
O037184,2025-08-10,C04988,P068,S026,10,1,10904
O037185,2025-11-26,C02688,P060,S010,0,2,49044
O037186,2025-09-10,C02699,P058,S020,5,2,20134
O037187,2025-10-25,C00922,P096,S017,10,8,138384
O037188,2024-07-12,C04643,P057,S016,0,5,119030
O037189,2025-09-24,C04072,P048,S032,10,3,44790
O037190,2025-12-29,C03717,P041,S009,15,1,14840
O037191,2024-04-20,C08810,P068,S031,10,1,10904
O037192,2025-05-23,C02830,P034,S027,0,8,165592
O037193,2025-01-18,C01810,P034,S022,0,6,124194
O037194,2026-01-04,C00972,P002,S049,0,2,16806
O037195,2025-03-14,C01987,P092,S047,15,5,10306
O037196,2025-01-03,C09832,P001,S021,10,4,55612
O037197,2024-02-22,C08366,P087,S037,5,12,90972
O037198,2024-10-19,C00580,P037,S042,5,3,56737
O037199,2025-11-06,C05689,P083,S042,10,1,12890
O037200,2025-04-11,C06696,P059,S025,5,4,55168
O037201,2024-07-07,C00474,P091,S003,0,5,4250
O037202,2025-06-08,C05520,P043,S003,10,6,65102
O037203,2026-01-23,C03902,P059,S004,15,4,49361
O037204,2024-11-07,C02327,P076,S045,5,10,140315
O037205,2025-03-18,C00216,P065,S042,5,2,43570
O037206,2024-03-29,C06140,P013,S037,0,2,30432
O037207,2024-11-08,C04606,P001,S034,30,1,10813
O037208,2025-06-18,C04691,P045,S010,0,1,6128
O037209,2025-09-26,C06248,P074,S047,15,10,101702
O037210,2025-10-19,C07135,P014,S031,5,3,21568
O037211,2025-12-14,C03123,P040,S025,0,5,69260
O037212,2024-02-11,C08961,P022,S002,5,2,6292
O037213,2026-01-28,C09293,P046,S009,0,2,36840
O037214,2024-10-03,C01113,P084,S030,5,4,6148
O037215,2025-01-07,C06794,P047,S025,5,5,49115
O037216,2026-01-06,C04858,P059,S031,10,1,13066
O037217,2025-10-30,C02078,P092,S029,10,4,8730
O037218,2024-11-16,C08078,P012,S014,10,4,39632
O037219,2025-01-18,C01760,P057,S028,15,2,40470
O037220,2025-05-17,C05278,P080,S008,5,5,107948
O037221,2025-09-18,C08709,P065,S039,0,4,91728
O037222,2024-06-21,C06637,P018,S043,20,2,37019
O037223,2025-06-16,C06415,P068,S037,15,1,10298
O037224,2025-02-09,C05473,P070,S027,5,11,123466
O037225,2025-03-11,C01740,P058,S009,5,1,10067
O037226,2025-08-25,C02329,P051,S013,5,1,7638
O037227,2025-12-27,C08467,P062,S041,5,1,8990
O037228,2025-04-16,C09275,P062,S020,20,1,7571
O037229,2025-04-06,C04567,P035,S016,0,6,53196
O037230,2025-03-04,C00679,P076,S010,10,9,119637
O037231,2024-03-25,C00895,P027,S025,0,9,66717
O037232,2024-09-07,C09640,P056,S003,0,1,20754
O037233,2024-07-23,C07381,P029,S015,0,4,68216
O037234,2024-04-20,C08292,P043,S001,0,5,60280
O037235,2024-08-25,C06163,P017,S049,15,4,21702
O037236,2024-10-24,C03908,P037,S015,30,4,55742
O037237,2024-03-11,C06634,P040,S016,20,2,22163
O037238,2024-06-11,C05779,P091,S011,0,1,850
O037239,2024-08-25,C05435,P057,S001,15,4,80940
O037240,2025-02-06,C05437,P006,S019,0,4,5080
O037241,2024-06-06,C08224,P100,S010,0,1,14398
O037242,2024-11-16,C07018,P059,S008,5,2,27584
O037243,2024-04-28,C01581,P059,S020,5,2,27584
O037244,2025-04-08,C02467,P071,S009,5,3,34086
O037245,2026-01-03,C03510,P043,S007,0,11,132616
O037246,2024-05-01,C01002,P084,S050,20,3,3883
O037247,2025-11-20,C04833,P074,S012,20,12,114864
O037248,2024-04-11,C08865,P015,S023,10,3,29853
O037249,2025-10-30,C07959,P015,S039,0,1,11057
O037250,2025-02-08,C05113,P087,S041,10,10,71820
O037251,2025-11-22,C07786,P010,S036,0,8,72248
O037252,2024-08-10,C07134,P068,S026,0,2,24232
O037253,2024-10-31,C04677,P033,S040,20,3,19336
O037254,2025-08-26,C08149,P076,S010,0,12,177240
O037255,2026-02-06,C04304,P009,S025,0,4,5148
O037256,2024-12-18,C05319,P027,S030,5,6,42254
O037257,2025-06-05,C07817,P062,S043,15,1,8044
O037258,2024-06-06,C09777,P011,S037,15,3,54182
O037259,2024-05-29,C08218,P096,S042,10,7,121086
O037260,2024-11-25,C07392,P015,S033,5,3,31512
O037261,2024-02-20,C05611,P071,S044,25,5,44850
O037262,2024-09-06,C07451,P090,S036,0,8,114240
O037263,2025-06-13,C06313,P008,S043,25,1,7617
O037264,2024-04-24,C02021,P069,S003,20,1,19509
O037265,2025-05-23,C08403,P066,S032,5,3,3357
O037266,2024-03-14,C03179,P002,S035,0,5,42015
O037267,2025-10-03,C09047,P074,S018,10,9,96916
O037268,2025-06-17,C09026,P017,S030,10,1,5744
O037269,2024-07-31,C00317,P077,S019,10,2,8591
O037270,2025-06-20,C04418,P009,S012,15,4,4375
O037271,2024-07-03,C08089,P080,S034,0,2,45452
O037272,2025-02-01,C02667,P071,S004,0,11,131560
O037273,2026-01-03,C01086,P076,S024,20,5,59080
O037274,2026-01-16,C07646,P004,S007,5,3,738
O037275,2024-11-25,C07251,P031,S048,10,2,13032
O037276,2024-12-26,C03864,P096,S017,0,9,172980
O037277,2025-11-04,C07542,P100,S047,5,2,27356
O037278,2024-08-17,C04961,P003,S039,0,2,15154
O037279,2025-12-22,C04027,P041,S050,10,1,15713
O037280,2025-02-19,C08781,P007,S024,0,1,15179
O037281,2024-03-10,C06239,P066,S016,0,12,14136
O037282,2025-02-20,C08870,P075,S025,10,2,5985
O037283,2025-04-13,C07688,P050,S019,5,12,6828
O037284,2025-04-03,C01850,P060,S026,15,2,41687
O037285,2025-01-24,C01310,P071,S033,0,4,47840
O037286,2024-12-07,C01591,P047,S014,5,2,19646
O037287,2025-03-27,C07522,P057,S044,0,4,95224
O037288,2025-02-09,C09588,P084,S023,10,3,4368
O037289,2024-06-18,C03974,P022,S031,20,1,2649
O037290,2024-03-07,C06594,P022,S019,5,1,3146
O037291,2024-07-12,C00837,P089,S030,5,2,8914
O037292,2025-07-18,C09258,P018,S047,0,4,92548
O037293,2025-11-24,C05375,P074,S026,0,4,47860
O037294,2024-09-18,C07123,P062,S008,10,4,34070
O037295,2025-12-08,C04161,P012,S022,5,3,31375
O037296,2024-04-06,C03046,P029,S027,20,3,40929
O037297,2025-11-19,C06617,P003,S030,0,2,15154
O037298,2024-10-14,C04432,P053,S034,10,4,1072
O037299,2024-03-24,C01960,P026,S002,20,3,14001
O037300,2024-05-02,C01716,P081,S013,10,3,34076
O037301,2024-08-23,C07099,P084,S010,5,5,7685
O037302,2025-06-08,C08213,P052,S025,5,5,65246
O037303,2025-11-25,C02407,P100,S033,5,2,27356
O037304,2024-11-03,C07247,P099,S041,10,7,121243
O037305,2025-12-15,C00133,P084,S027,5,5,7685
O037306,2025-05-03,C08868,P078,S029,25,2,29356
O037307,2025-03-05,C08819,P041,S027,5,1,16586
O037308,2024-05-20,C07155,P013,S039,15,1,12933
O037309,2024-05-10,C00790,P040,S016,0,2,27704
O037310,2025-06-25,C05512,P092,S043,10,4,8730
O037311,2025-08-07,C00991,P051,S029,25,1,6030
O037312,2024-08-04,C03457,P096,S035,25,4,57660
O037313,2026-01-03,C08988,P002,S046,5,2,15965
O037314,2024-05-18,C07989,P036,S016,5,1,15521
O037315,2024-11-23,C04248,P014,S015,0,1,7568
O037316,2025-08-29,C07422,P026,S027,0,12,70008
O037317,2024-06-01,C06274,P066,S033,0,4,4712
O037318,2025-11-14,C01599,P011,S025,5,1,20185
O037319,2024-07-19,C03923,P073,S033,10,2,39679
O037320,2024-11-09,C06697,P050,S012,0,12,7188
O037321,2025-02-10,C02033,P100,S014,10,2,25916
O037322,2025-03-05,C07959,P071,S010,5,11,124982
O037323,2024-03-23,C09906,P035,S042,0,11,97526
O037324,2025-02-06,C08522,P081,S037,0,3,37863
O037325,2024-11-04,C03543,P090,S012,15,6,72828
O037326,2024-08-06,C01697,P029,S047,15,3,43487
O037327,2025-10-24,C09683,P038,S021,20,2,37995
O037328,2025-09-15,C03127,P033,S036,15,2,13696
O037329,2024-05-24,C09267,P075,S007,25,1,2493
O037330,2024-03-09,C03426,P098,S012,0,3,24843
O037331,2025-12-22,C08869,P006,S020,0,3,3810
O037332,2024-07-24,C05695,P018,S034,10,4,83293
O037333,2025-05-11,C08003,P031,S031,5,2,13756
O037334,2026-01-05,C01273,P079,S006,10,3,34217
O037335,2024-08-20,C01351,P094,S045,0,7,137844
O037336,2025-12-01,C09323,P077,S042,15,3,12171
O037337,2024-09-23,C08369,P005,S004,10,2,9644
O037338,2024-06-04,C07935,P084,S016,5,5,7685
O037339,2024-05-19,C04004,P040,S040,10,4,49867
O037340,2024-04-08,C03265,P047,S030,0,3,31020
O037341,2025-04-26,C09310,P063,S032,5,2,15367
O037342,2024-05-01,C09650,P082,S028,15,2,34729
O037343,2024-10-21,C04192,P043,S003,5,12,137438
O037344,2025-10-11,C00689,P002,S048,0,1,8403
O037345,2024-10-21,C05075,P076,S050,0,5,73850
O037346,2025-01-18,C01583,P020,S003,15,2,33949
O037347,2025-03-25,C09994,P024,S027,20,2,5363
O037348,2024-07-24,C09516,P073,S041,20,1,17635
O037349,2025-03-13,C09968,P035,S029,10,3,23938
O037350,2024-05-08,C04908,P055,S045,0,5,99005
O037351,2025-09-09,C03809,P052,S013,5,6,78295
O037352,2025-05-12,C00365,P095,S045,5,5,17356
O037353,2025-01-15,C00516,P045,S047,15,1,5208
O037354,2024-08-05,C00576,P047,S011,10,1,9306
O037355,2024-08-18,C04918,P093,S008,10,11,85536
O037356,2025-06-19,C06909,P051,S044,5,4,30552
O037357,2025-10-08,C08143,P029,S037,10,5,76743
O037358,2025-08-11,C04777,P068,S029,5,1,11510
O037359,2025-03-21,C06134,P050,S010,15,11,5600
O037360,2025-08-12,C08734,P014,S047,0,3,22704
O037361,2025-02-22,C07239,P028,S039,5,6,2724
O037362,2024-08-08,C07910,P058,S007,0,1,10597
O037363,2025-03-24,C09129,P033,S008,0,3,24171
O037364,2024-09-18,C04050,P072,S038,5,7,71600
O037365,2025-04-24,C01374,P051,S026,5,5,38190
O037366,2025-10-03,C07816,P001,S002,5,5,73378
O037367,2024-12-10,C02133,P068,S036,0,2,24232
O037368,2024-06-14,C06509,P029,S035,10,4,61394
O037369,2025-07-16,C06471,P035,S011,15,7,52752
O037370,2024-08-27,C02540,P018,S050,0,4,92548
O037371,2024-09-04,C02757,P044,S024,10,2,21103
O037372,2024-06-08,C05280,P055,S029,20,5,79204
O037373,2024-12-25,C07376,P036,S023,5,2,31042
O037374,2024-08-09,C06334,P019,S005,0,1,19570
O037375,2024-09-30,C09946,P049,S024,0,10,186990
O037376,2025-08-01,C09883,P021,S014,0,9,79335
O037377,2026-01-18,C02550,P053,S017,0,1,298
O037378,2024-06-16,C05243,P080,S039,0,4,90904
O037379,2024-03-10,C08924,P070,S044,5,9,101018
O037380,2024-04-27,C00834,P090,S001,10,12,154224
O037381,2024-11-20,C04687,P001,S012,0,5,77240
O037382,2025-04-25,C06119,P082,S038,5,1,19407
O037383,2025-04-25,C09428,P001,S044,10,5,69516
O037384,2025-08-02,C00285,P027,S016,5,7,49296
O037385,2024-09-18,C07492,P019,S036,5,3,55774
O037386,2026-01-18,C03539,P099,S003,10,11,190525
O037387,2024-12-10,C04234,P090,S040,15,6,72828
O037388,2024-06-04,C00076,P052,S005,5,3,39147
O037389,2025-03-22,C09088,P079,S032,0,4,50692
O037390,2024-02-21,C07016,P070,S017,5,10,112242
O037391,2026-01-07,C01745,P063,S008,5,2,15367
O037392,2025-06-18,C07238,P095,S003,5,6,20827
O037393,2024-03-23,C06701,P098,S033,5,1,7866
O037394,2024-07-20,C07346,P081,S019,15,2,21455
O037395,2024-04-26,C04784,P067,S042,5,4,78865
O037396,2025-12-24,C09131,P084,S048,5,5,7685
O037397,2025-06-14,C03342,P002,S041,0,3,25209
O037398,2024-06-18,C07009,P037,S016,5,4,75650
O037399,2024-04-10,C01708,P053,S003,20,3,715
O037400,2025-08-22,C04252,P073,S024,5,1,20941
O037401,2024-07-09,C03779,P087,S043,0,10,79800
O037402,2025-11-30,C05014,P097,S026,5,7,98619
O037403,2025-08-31,C06237,P039,S011,0,2,6126
O037404,2025-08-29,C00646,P031,S027,20,2,11584
O037405,2025-06-03,C02240,P019,S037,5,3,55774
O037406,2024-09-30,C09322,P042,S011,10,3,64095
O037407,2025-09-27,C09654,P051,S034,0,2,16080
O037408,2024-02-11,C02279,P068,S006,5,1,11510
O037409,2024-02-17,C07095,P034,S039,5,11,216304
O037410,2024-09-18,C09244,P054,S049,0,4,90508
O037411,2024-06-09,C08719,P058,S003,0,2,21194
O037412,2025-06-16,C04459,P015,S036,20,5,44228
O037413,2026-02-08,C02418,P029,S034,0,2,34108
O037414,2024-06-23,C02138,P057,S036,5,4,90462
O037415,2024-06-21,C09918,P006,S015,20,4,4064
O037416,2024-12-03,C09921,P046,S050,0,2,36840
O037417,2025-05-08,C06766,P071,S033,15,6,60996
O037418,2024-04-16,C04541,P027,S033,0,7,51891
O037419,2025-09-29,C04055,P089,S005,20,4,15014
O037420,2024-08-06,C00129,P001,S005,5,3,44026
O037421,2025-10-29,C03154,P073,S003,0,1,22044
O037422,2025-04-24,C08401,P022,S043,5,2,6292
O037423,2026-01-23,C08238,P022,S031,10,1,2980
O037424,2024-06-01,C06636,P053,S047,10,1,268
O037425,2025-10-17,C00001,P066,S028,10,3,3180
O037426,2025-08-06,C03236,P070,S005,30,12,99246
O037427,2025-02-16,C04933,P093,S030,0,5,43200
O037428,2025-07-11,C08005,P065,S017,10,2,41277
O037429,2025-02-11,C06016,P055,S016,0,5,99005
O037430,2025-09-16,C01635,P081,S008,5,3,35969
O037431,2024-04-13,C08990,P096,S032,25,5,72075
O037432,2025-09-27,C09096,P044,S015,5,2,22275
O037433,2025-09-24,C04354,P037,S015,10,1,17917
O037434,2025-12-14,C01895,P038,S030,5,2,45119
O037435,2025-01-26,C05657,P068,S040,20,1,9692
O037436,2024-05-18,C05267,P005,S037,5,5,25450
O037437,2025-07-24,C04851,P023,S040,15,10,19006
O037438,2024-03-10,C07751,P060,S033,10,1,22069
O037439,2024-07-30,C03944,P042,S025,0,5,118695
O037440,2025-12-01,C02062,P081,S017,15,2,21455
O037441,2024-10-01,C08068,P098,S003,10,5,37264
O037442,2024-11-02,C04526,P024,S018,0,1,3352
O037443,2026-01-21,C03365,P042,S043,0,3,71217
O037444,2025-01-11,C09067,P048,S007,0,3,49767
O037445,2025-05-22,C02846,P098,S025,0,1,8281
O037446,2025-04-09,C08175,P099,S046,5,7,127979
O037447,2024-07-21,C09934,P006,S015,10,4,4572
O037448,2025-05-04,C05019,P067,S010,5,4,78865
O037449,2025-10-08,C09080,P016,S016,0,1,9198
O037450,2026-02-08,C00269,P029,S026,10,5,76743
O037451,2024-11-29,C07623,P074,S021,0,4,47860
O037452,2024-06-29,C03410,P058,S010,0,2,21194
O037453,2025-11-28,C03878,P093,S011,5,9,73872
O037454,2025-06-10,C06119,P095,S047,10,5,16443
O037455,2025-07-19,C04681,P003,S020,5,1,7198
O037456,2024-12-05,C03496,P022,S034,10,1,2980
O037457,2025-08-08,C05798,P065,S039,10,4,82555
O037458,2024-12-22,C01255,P031,S020,20,1,5792
O037459,2026-01-10,C05824,P005,S050,15,2,9108
O037460,2025-04-01,C08760,P091,S013,5,4,3230
O037461,2024-05-24,C04311,P038,S023,0,2,47494
O037462,2025-02-19,C09009,P020,S014,0,4,79880
O037463,2025-08-09,C04775,P065,S028,5,3,65356
O037464,2024-12-07,C08186,P087,S042,0,4,31920
O037465,2025-08-16,C09015,P064,S023,10,2,3816
O037466,2025-08-31,C01795,P068,S040,5,2,23020
O037467,2024-06-24,C02184,P030,S004,15,2,27873
O037468,2026-01-16,C05839,P068,S034,30,2,16962
O037469,2025-02-23,C04857,P007,S048,10,2,27322
O037470,2025-04-01,C00329,P061,S034,10,5,81486
O037471,2025-06-09,C06408,P092,S019,5,1,2303
O037472,2025-05-08,C03943,P052,S026,5,3,39147
O037473,2025-12-05,C09204,P031,S011,0,2,14480
O037474,2025-11-21,C05180,P017,S030,10,4,22978
O037475,2024-12-15,C02016,P078,S018,0,5,97855
O037476,2024-06-15,C02506,P019,S030,5,1,18591
O037477,2025-01-09,C08972,P007,S018,5,1,14420
O037478,2025-12-03,C08891,P023,S011,5,3,6372
O037479,2026-01-14,C08379,P066,S002,5,8,8952
O037480,2026-01-30,C09162,P054,S019,5,5,107478
O037481,2024-03-22,C04140,P076,S021,0,4,59080
O037482,2024-07-06,C08358,P043,S017,5,7,80172
O037483,2025-07-25,C09368,P011,S034,10,2,38246
O037484,2025-09-21,C00701,P029,S044,0,3,51162
O037485,2024-10-15,C06484,P035,S048,5,7,58958
O037486,2024-05-17,C07984,P061,S015,5,4,68810
O037487,2024-11-08,C08401,P028,S039,10,4,1720
O037488,2026-01-28,C03270,P058,S037,5,2,20134
O037489,2025-11-05,C07616,P096,S020,0,7,134540
O037490,2025-12-02,C03177,P007,S004,0,1,15179
O037491,2024-12-25,C09108,P017,S017,10,2,11489
O037492,2024-05-24,C07090,P066,S025,5,7,7833
O037493,2025-11-06,C04999,P022,S008,5,2,6292
O037494,2024-11-09,C03752,P028,S041,0,11,5258
O037495,2025-03-01,C05469,P057,S027,0,1,23806
O037496,2025-09-02,C01496,P002,S031,10,3,22688
O037497,2025-09-03,C01091,P092,S008,10,5,10912
O037498,2025-12-11,C08361,P084,S025,20,2,2588
O037499,2025-11-13,C02200,P061,S009,5,3,51607
O037500,2025-05-29,C04570,P075,S042,0,1,3325
O037501,2024-12-04,C08933,P045,S044,5,3,17464
O037502,2025-08-16,C08354,P021,S043,5,4,33497
O037503,2024-12-19,C06787,P082,S001,5,3,58222
O037504,2024-11-05,C08800,P056,S036,0,4,83016
O037505,2025-12-29,C00728,P060,S030,5,1,23295
O037506,2024-08-28,C00643,P095,S048,20,5,14616
O037507,2025-01-21,C07064,P067,S049,15,4,70563
O037508,2024-05-26,C07500,P036,S050,0,1,16338
O037509,2025-07-15,C04044,P041,S048,0,1,17459
O037510,2025-02-02,C07761,P019,S046,5,2,37183
O037511,2024-02-15,C09284,P048,S014,15,2,28201
O037512,2024-03-02,C06378,P007,S042,5,1,14420
O037513,2025-06-17,C03528,P094,S048,0,3,59076
O037514,2024-07-09,C09215,P075,S046,25,2,4987
O037515,2024-11-03,C09927,P011,S004,0,3,63744
O037516,2025-02-08,C03767,P081,S026,0,3,37863
O037517,2024-10-20,C00154,P061,S014,0,3,54324
O037518,2025-05-01,C04278,P096,S040,0,9,172980
O037519,2024-03-30,C01208,P004,S045,5,5,1230
O037520,2026-01-15,C02616,P056,S036,0,4,83016
O037521,2025-01-20,C04661,P006,S047,20,1,1016
O037522,2024-04-22,C05320,P062,S003,10,4,34070
O037523,2025-10-27,C01981,P030,S020,0,5,81980
O037524,2024-05-19,C07214,P059,S006,5,5,68960
O037525,2024-02-23,C02890,P043,S021,15,4,40990
O037526,2026-02-03,C08901,P061,S011,0,2,36216
O037527,2025-04-17,C06003,P056,S027,10,2,37357
O037528,2025-10-11,C08166,P058,S030,5,2,20134
O037529,2024-05-09,C03158,P059,S014,5,1,13792
O037530,2025-10-07,C08148,P077,S047,10,2,8591
O037531,2025-09-14,C09576,P065,S018,5,5,108927
O037532,2024-04-01,C07349,P060,S006,10,2,44139
O037533,2025-11-07,C03646,P053,S044,10,5,1341
O037534,2025-12-14,C02122,P011,S041,5,1,20185
O037535,2025-03-20,C02942,P080,S032,5,2,43179
O037536,2024-08-08,C03881,P049,S033,0,7,130893
O037537,2024-10-23,C08557,P042,S012,0,3,71217
O037538,2025-03-24,C06000,P089,S004,0,2,9384
O037539,2025-06-01,C00185,P062,S050,0,4,37856
O037540,2024-10-20,C04789,P066,S036,20,12,11308
O037541,2025-06-02,C03006,P091,S049,0,2,1700
O037542,2025-01-25,C07656,P020,S043,20,2,31952
O037543,2025-10-05,C00730,P094,S011,10,9,159505
O037544,2025-09-30,C05226,P017,S036,0,5,31915
O037545,2024-02-20,C07602,P089,S015,0,3,14076
O037546,2024-07-07,C00567,P044,S024,25,2,17586
O037547,2025-03-26,C01312,P016,S033,0,1,9198
O037548,2024-08-29,C04439,P058,S028,0,2,21194
O037549,2026-01-27,C07737,P021,S040,15,5,37463
O037550,2025-09-29,C08804,P053,S004,5,1,283
O037551,2025-05-11,C00624,P082,S012,0,2,40858
O037552,2024-03-05,C07617,P010,S016,15,11,84439
O037553,2024-06-02,C08690,P006,S012,5,4,4826
O037554,2025-11-18,C06066,P017,S046,5,5,30319
O037555,2024-03-29,C08415,P012,S021,15,5,46788
O037556,2024-02-22,C05818,P042,S026,0,2,47478
O037557,2025-07-22,C09145,P060,S009,15,1,20843
O037558,2024-12-21,C01907,P033,S020,10,3,21753
O037559,2025-03-29,C01161,P036,S050,0,2,32676
O037560,2024-06-22,C02785,P094,S021,5,4,74829
O037561,2025-11-18,C03835,P023,S042,5,7,14869
O037562,2024-10-01,C05987,P003,S005,0,2,15154
O037563,2026-01-21,C08895,P073,S011,0,2,44088
O037564,2024-03-04,C06338,P067,S005,5,2,39432
O037565,2024-12-16,C06946,P062,S016,5,1,8990
O037566,2024-03-09,C03409,P046,S012,5,2,34998
O037567,2025-01-14,C00997,P009,S037,20,5,5148
O037568,2024-06-17,C05950,P083,S034,0,1,14323
O037569,2025-11-30,C04828,P022,S022,0,1,3312
