customer_id,city,repeat_customer,avg_rating
C07417,Delhi,Yes,4
C07418,Vijayawada,No,3
C07419,Vizag,Yes,5
C07420,Vijayawada,Yes,4
C07421,Guntur,Yes,3
C07422,Delhi,Yes,3
C07423,Warangal,Yes,4
C07424,Chennai,Yes,1
C07425,Pune,Yes,4
C07426,Delhi,Yes,4
C07427,Mumbai,Yes,3
C07428,Hyderabad,Yes,4
C07429,Vijayawada,Yes,4
C07430,Delhi,No,5
C07431,Mumbai,No,4
C07432,Vizag,Yes,4
C07433,Guntur,Yes,3
C07434,Guntur,Yes,3
C07435,Chennai,No,1
C07436,Chennai,No,4
C07437,Delhi,Yes,3
C07438,Delhi,Yes,4
C07439,Warangal,Yes,3
C07440,Hyderabad,Yes,4
C07441,Bangalore,No,4
C07442,Vizag,Yes,4
C07443,Chennai,No,5
C07444,Bangalore,Yes,4
C07445,Bangalore,Yes,3
C07446,Hyderabad,Yes,4
C07447,Pune,Yes,4
C07448,Pune,No,4
C07449,Chennai,Yes,5
C07450,Mumbai,Yes,3
C07451,Hyderabad,Yes,5
C07452,Hyderabad,Yes,3
C07453,Vijayawada,Yes,4
C07454,Bangalore,No,3
C07455,Vijayawada,Yes,3
C07456,Bangalore,Yes,5
C07457,Pune,No,4
C07458,Chennai,Yes,5
C07459,Vizag,Yes,3
C07460,Pune,Yes,4
C07461,Hyderabad,Yes,4
C07462,Vizag,No,1
C07463,Delhi,Yes,3
C07464,Vizag,Yes,1
C07465,Vizag,Yes,5
C07466,Pune,Yes,4
C07467,Hyderabad,Yes,3
C07468,Vizag,Yes,3
C07469,Pune,No,2
C07470,Pune,Yes,4
C07471,Vizag,Yes,5
C07472,Bangalore,Yes,4
C07473,Hyderabad,Yes,3
C07474,Guntur,Yes,4
C07475,Vizag,Yes,5
C07476,Vijayawada,Yes,4
C07477,Vijayawada,Yes,5
C07478,Delhi,Yes,1
C07479,Hyderabad,Yes,4
C07480,Pune,Yes,4
C07481,Warangal,No,4
C07482,Chennai,Yes,4
C07483,Mumbai,No,1
C07484,Warangal,Yes,2
C07485,Hyderabad,No,5
C07486,Hyderabad,Yes,3
C07487,Vizag,Yes,5
C07488,Vizag,No,4
C07489,Warangal,Yes,4
C07490,Pune,Yes,5
C07491,Delhi,No,4
C07492,Vizag,Yes,4
C07493,Mumbai,Yes,2
C07494,Mumbai,Yes,5
C07495,Delhi,Yes,4
C07496,Bangalore,Yes,4
C07497,Bangalore,No,4
C07498,Hyderabad,Yes,3
C07499,Vizag,No,5
C07500,Vijayawada,Yes,1
C07501,Warangal,No,3
C07502,Guntur,Yes,1
C07503,Delhi,No,2
C07504,Hyderabad,Yes,4
C07505,Vijayawada,No,1
C07506,Vizag,Yes,3
C07507,Vijayawada,Yes,3
C07508,Vijayawada,Yes,4
C07509,Delhi,Yes,4
C07510,Hyderabad,Yes,4
C07511,Pune,Yes,4
C07512,Mumbai,Yes,4
C07513,Warangal,Yes,3
C07514,Hyderabad,Yes,5
C07515,Guntur,Yes,1
C07516,Vijayawada,No,3
C07517,Pune,No,4
C07518,Delhi,Yes,4
C07519,Chennai,Yes,5
C07520,Warangal,Yes,1
C07521,Warangal,No,4
C07522,Mumbai,Yes,4
C07523,Chennai,Yes,3
C07524,Vizag,Yes,2
C07525,Chennai,No,4
C07526,Vijayawada,Yes,3
C07527,Vijayawada,Yes,1
C07528,Vijayawada,Yes,3
C07529,Vijayawada,Yes,1
C07530,Hyderabad,Yes,3
C07531,Warangal,Yes,3
C07532,Chennai,No,3
C07533,Warangal,Yes,5
C07534,Guntur,No,3
C07535,Chennai,Yes,4
C07536,Hyderabad,Yes,5
C07537,Guntur,No,5
C07538,Warangal,Yes,3
C07539,Guntur,Yes,3
C07540,Mumbai,No,4
C07541,Guntur,Yes,5
C07542,Chennai,Yes,1
C07543,Vijayawada,No,3
C07544,Vijayawada,Yes,5
C07545,Vizag,Yes,4
C07546,Warangal,No,4
C07547,Mumbai,Yes,4
C07548,Chennai,Yes,3
C07549,Chennai,No,4
C07550,Delhi,Yes,4
C07551,Bangalore,No,4
C07552,Warangal,No,5
C07553,Chennai,Yes,4
C07554,Pune,Yes,1
C07555,Chennai,Yes,4
C07556,Delhi,Yes,4
C07557,Guntur,No,4
C07558,Hyderabad,Yes,3
C07559,Hyderabad,Yes,4
C07560,Pune,Yes,4
C07561,Pune,No,4
C07562,Vizag,Yes,5
C07563,Hyderabad,No,2
C07564,Guntur,Yes,3
C07565,Hyderabad,No,4
C07566,Bangalore,Yes,5
C07567,Warangal,Yes,2
C07568,Hyderabad,No,3
C07569,Vijayawada,Yes,5
C07570,Vizag,Yes,5
C07571,Delhi,No,5
C07572,Pune,Yes,3
C07573,Bangalore,Yes,5
C07574,Pune,Yes,4
C07575,Vizag,No,4
C07576,Chennai,Yes,3
C07577,Bangalore,Yes,4
C07578,Mumbai,Yes,3
C07579,Bangalore,Yes,3
C07580,Vizag,No,4
C07581,Delhi,Yes,3
C07582,Bangalore,Yes,3
C07583,Vizag,Yes,3
C07584,Guntur,Yes,4
C07585,Warangal,No,3
C07586,Hyderabad,Yes,4
C07587,Guntur,Yes,4
C07588,Vizag,Yes,4
C07589,Vijayawada,No,4
C07590,Chennai,Yes,4
C07591,Hyderabad,Yes,1
C07592,Vijayawada,No,3
C07593,Delhi,No,4
C07594,Pune,No,5
C07595,Mumbai,Yes,1
C07596,Hyderabad,No,4
C07597,Guntur,Yes,5
C07598,Chennai,Yes,5
C07599,Vijayawada,Yes,1
C07600,Vizag,Yes,4
C07601,Hyderabad,No,1
C07602,Pune,Yes,4
C07603,Vizag,No,3
C07604,Vijayawada,No,4
C07605,Chennai,Yes,5
C07606,Bangalore,No,5
C07607,Pune,Yes,5
C07608,Vizag,Yes,3
C07609,Pune,No,3
C07610,Delhi,Yes,4
C07611,Vizag,Yes,4
C07612,Hyderabad,Yes,1
C07613,Bangalore,No,3
C07614,Bangalore,Yes,5
C07615,Mumbai,Yes,5
C07616,Pune,Yes,3
C07617,Guntur,No,3
C07618,Bangalore,Yes,4
C07619,Bangalore,Yes,5
C07620,Delhi,Yes,4
C07621,Warangal,Yes,5
C07622,Delhi,Yes,4
C07623,Delhi,Yes,5
C07624,Warangal,Yes,4
C07625,Pune,Yes,5
C07626,Vizag,Yes,5
C07627,Chennai,Yes,3
C07628,Guntur,Yes,3
C07629,Bangalore,Yes,5
C07630,Mumbai,Yes,2
C07631,Guntur,Yes,4
C07632,Vizag,Yes,5
C07633,Warangal,Yes,5
C07634,Guntur,Yes,2
C07635,Bangalore,Yes,4
C07636,Guntur,No,4
C07637,Chennai,Yes,3
C07638,Warangal,No,5
C07639,Guntur,Yes,4
C07640,Bangalore,Yes,5
C07641,Bangalore,No,2
C07642,Guntur,Yes,3
C07643,Pune,Yes,5
C07644,Mumbai,No,4
C07645,Vijayawada,Yes,3
C07646,Delhi,Yes,5
C07647,Warangal,Yes,5
C07648,Vijayawada,No,4
C07649,Vizag,No,4
C07650,Vizag,Yes,1
C07651,Bangalore,Yes,5
C07652,Vizag,No,5
C07653,Pune,Yes,1
C07654,Mumbai,Yes,3
C07655,Vizag,Yes,5
C07656,Chennai,Yes,2
C07657,Mumbai,Yes,5
C07658,Pune,No,5
C07659,Vijayawada,No,5
C07660,Mumbai,Yes,4
C07661,Mumbai,Yes,4
C07662,Vijayawada,Yes,2
C07663,Pune,Yes,4
C07664,Vizag,Yes,3
C07665,Bangalore,Yes,4
C07666,Warangal,Yes,3
C07667,Vijayawada,Yes,3
C07668,Vijayawada,Yes,3
C07669,Vijayawada,Yes,5
C07670,Vijayawada,Yes,4
C07671,Warangal,Yes,3
C07672,Warangal,No,4
C07673,Vizag,No,1
C07674,Guntur,Yes,5
C07675,Guntur,Yes,4
C07676,Hyderabad,Yes,2
C07677,Vijayawada,Yes,3
C07678,Vijayawada,Yes,5
C07679,Mumbai,No,4
C07680,Guntur,Yes,3
C07681,Vizag,Yes,4
C07682,Bangalore,Yes,3
C07683,Hyderabad,Yes,1
C07684,Hyderabad,Yes,5
C07685,Vizag,Yes,3
C07686,Bangalore,Yes,5
C07687,Mumbai,Yes,4
C07688,Warangal,No,3
C07689,Delhi,Yes,5
C07690,Guntur,Yes,3
C07691,Vijayawada,Yes,4
C07692,Vizag,Yes,5
C07693,Guntur,Yes,5
C07694,Vijayawada,Yes,2
C07695,Delhi,Yes,1
C07696,Delhi,Yes,4
C07697,Warangal,Yes,3
C07698,Pune,Yes,4
C07699,Delhi,Yes,2
C07700,Guntur,Yes,4
C07701,Chennai,Yes,2
C07702,Chennai,Yes,5
C07703,Vijayawada,Yes,4
C07704,Vijayawada,Yes,2
C07705,Pune,No,5
C07706,Chennai,Yes,3
C07707,Vijayawada,No,3
C07708,Delhi,Yes,3
C07709,Vijayawada,Yes,5
C07710,Hyderabad,Yes,4
C07711,Pune,Yes,1
C07712,Vizag,Yes,5
C07713,Bangalore,Yes,3
C07714,Mumbai,No,5
C07715,Bangalore,Yes,3
C07716,Bangalore,Yes,5
C07717,Warangal,No,4
C07718,Vizag,No,5
C07719,Vijayawada,Yes,5
C07720,Warangal,Yes,5
C07721,Bangalore,Yes,4
C07722,Hyderabad,Yes,5
C07723,Mumbai,Yes,4
C07724,Bangalore,Yes,2
C07725,Chennai,Yes,5
C07726,Vizag,No,4
C07727,Vizag,No,2
C07728,Vizag,Yes,4
C07729,Pune,Yes,4
C07730,Pune,Yes,4
C07731,Delhi,Yes,4
C07732,Guntur,Yes,3
C07733,Mumbai,No,4
C07734,Warangal,Yes,5
C07735,Vijayawada,Yes,3
C07736,Bangalore,Yes,4
C07737,Guntur,No,3
C07738,Vijayawada,No,1
C07739,Warangal,No,4
C07740,Guntur,Yes,1
C07741,Vijayawada,Yes,4
C07742,Hyderabad,Yes,4
C07743,Pune,Yes,3
C07744,Warangal,No,4
C07745,Mumbai,Yes,5
C07746,Chennai,Yes,1
C07747,Hyderabad,Yes,4
C07748,Pune,Yes,5
C07749,Vizag,Yes,5
C07750,Pune,Yes,4
C07751,Guntur,Yes,3
C07752,Delhi,Yes,2
C07753,Hyderabad,No,3
C07754,Vizag,Yes,4
C07755,Guntur,Yes,1
C07756,Warangal,Yes,5
C07757,Mumbai,Yes,4
C07758,Pune,No,1
C07759,Warangal,Yes,3
C07760,Vizag,Yes,4
C07761,Guntur,No,1
C07762,Delhi,No,4
C07763,Pune,Yes,5
C07764,Mumbai,Yes,5
C07765,Delhi,Yes,4
C07766,Vijayawada,No,5
C07767,Guntur,Yes,4
C07768,Warangal,Yes,4
C07769,Pune,Yes,4
C07770,Pune,Yes,3
C07771,Vizag,No,2
C07772,Mumbai,No,4
C07773,Chennai,Yes,5
C07774,Vijayawada,Yes,4
C07775,Delhi,Yes,4
C07776,Hyderabad,No,4
C07777,Hyderabad,No,4
C07778,Pune,No,4
C07779,Vizag,No,5
C07780,Bangalore,Yes,4
C07781,Pune,No,2
C07782,Hyderabad,Yes,4
C07783,Hyderabad,Yes,3
C07784,Vijayawada,Yes,4
C07785,Warangal,Yes,4
C07786,Bangalore,No,4
C07787,Pune,Yes,2
C07788,Vijayawada,No,1
C07789,Vizag,Yes,3
C07790,Vijayawada,Yes,4
C07791,Pune,Yes,3
C07792,Guntur,Yes,4
C07793,Chennai,Yes,5
C07794,Pune,Yes,3
C07795,Mumbai,No,5
C07796,Hyderabad,Yes,5
C07797,Bangalore,Yes,5
C07798,Bangalore,No,5
C07799,Warangal,Yes,4
C07800,Chennai,Yes,4
C07801,Mumbai,Yes,4
C07802,Hyderabad,Yes,3
C07803,Bangalore,Yes,3
C07804,Mumbai,Yes,3
C07805,Vijayawada,Yes,3
C07806,Warangal,Yes,4
C07807,Pune,Yes,5
C07808,Pune,Yes,5
C07809,Guntur,No,3
C07810,Hyderabad,Yes,2
C07811,Mumbai,Yes,4
C07812,Delhi,No,3
C07813,Bangalore,No,5
C07814,Vizag,No,4
C07815,Vizag,No,4
C07816,Pune,Yes,3
C07817,Delhi,Yes,2
C07818,Vizag,Yes,3
C07819,Chennai,Yes,4
C07820,Chennai,Yes,5
C07821,Hyderabad,Yes,2
C07822,Delhi,No,3
C07823,Chennai,Yes,4
C07824,Chennai,Yes,3
C07825,Pune,Yes,5
C07826,Vizag,Yes,2
C07827,Hyderabad,No,5
C07828,Mumbai,No,5
C07829,Vijayawada,No,5
C07830,Bangalore,Yes,3
C07831,Bangalore,No,3
C07832,Warangal,Yes,5
C07833,Vijayawada,No,5
C07834,Vijayawada,Yes,4
C07835,Bangalore,Yes,4
C07836,Bangalore,No,3
C07837,Mumbai,Yes,5
C07838,Delhi,No,2
C07839,Delhi,Yes,1
C07840,Mumbai,No,1
C07841,Vizag,No,4
C07842,Vijayawada,Yes,2
C07843,Guntur,Yes,4
C07844,Vijayawada,Yes,3
C07845,Warangal,No,2
C07846,Bangalore,Yes,4
C07847,Vijayawada,Yes,2
C07848,Bangalore,Yes,3
C07849,Vijayawada,Yes,4
C07850,Warangal,Yes,4
C07851,Vizag,Yes,3
C07852,Guntur,No,5
C07853,Chennai,Yes,5
C07854,Mumbai,Yes,4
C07855,Mumbai,Yes,3
C07856,Guntur,Yes,3
C07857,Vijayawada,No,5
C07858,Chennai,Yes,4
C07859,Warangal,Yes,2
C07860,Delhi,Yes,5
C07861,Vijayawada,No,4
C07862,Vizag,No,4
C07863,Bangalore,Yes,3
C07864,Hyderabad,Yes,2
C07865,Vijayawada,Yes,5
C07866,Hyderabad,No,4
C07867,Vijayawada,Yes,2
C07868,Guntur,No,4
C07869,Hyderabad,No,4
C07870,Vijayawada,No,3
C07871,Mumbai,Yes,4
C07872,Hyderabad,Yes,4
C07873,Vijayawada,No,3
C07874,Delhi,Yes,3
C07875,Bangalore,Yes,2
C07876,Delhi,Yes,4
C07877,Chennai,Yes,4
C07878,Vijayawada,Yes,2
C07879,Pune,Yes,4
C07880,Vizag,Yes,3
C07881,Delhi,Yes,4
C07882,Hyderabad,Yes,3
C07883,Guntur,Yes,4
C07884,Vizag,Yes,4
C07885,Pune,No,4
C07886,Warangal,No,4
C07887,Vijayawada,No,2
C07888,Guntur,No,5
C07889,Vijayawada,Yes,5
C07890,Chennai,Yes,4
C07891,Pune,Yes,5
C07892,Vijayawada,Yes,3
C07893,Hyderabad,Yes,1
C07894,Chennai,Yes,4
C07895,Mumbai,No,5
C07896,Warangal,Yes,3
C07897,Pune,Yes,4
C07898,Bangalore,No,5
C07899,Guntur,No,5
C07900,Delhi,Yes,3
C07901,Vijayawada,No,2
C07902,Guntur,Yes,3
C07903,Guntur,No,4
C07904,Bangalore,Yes,5
C07905,Bangalore,Yes,4
C07906,Chennai,No,5
C07907,Pune,Yes,4
C07908,Hyderabad,Yes,4
C07909,Warangal,Yes,1
C07910,Bangalore,Yes,3
C07911,Bangalore,No,2
C07912,Delhi,Yes,3
C07913,Mumbai,Yes,2
C07914,Bangalore,Yes,3
C07915,Mumbai,Yes,4
C07916,Chennai,Yes,4
C07917,Hyderabad,Yes,3
C07918,Guntur,No,4
C07919,Bangalore,Yes,4
C07920,Vijayawada,Yes,4
C07921,Mumbai,Yes,4
C07922,Delhi,Yes,4
C07923,Warangal,Yes,5
C07924,Delhi,No,3
C07925,Bangalore,No,3
C07926,Pune,Yes,2
C07927,Guntur,Yes,4
C07928,Hyderabad,No,3
C07929,Vijayawada,Yes,4
C07930,Pune,Yes,3
C07931,Delhi,No,4
C07932,Mumbai,No,4
C07933,Mumbai,Yes,3
C07934,Pune,Yes,4
C07935,Mumbai,Yes,5
C07936,Delhi,Yes,4
C07937,Pune,No,3
C07938,Delhi,Yes,5
C07939,Vijayawada,Yes,2
C07940,Guntur,Yes,4
C07941,Warangal,Yes,2
C07942,Vijayawada,Yes,5
C07943,Vijayawada,No,1
C07944,Mumbai,Yes,3
C07945,Bangalore,Yes,5
C07946,Vizag,Yes,4
C07947,Mumbai,No,4
C07948,Bangalore,Yes,1
C07949,Delhi,Yes,4
C07950,Vizag,Yes,5
C07951,Mumbai,Yes,4
C07952,Vizag,No,5
C07953,Vizag,Yes,5
C07954,Chennai,No,4
C07955,Guntur,No,3
C07956,Chennai,No,3
C07957,Bangalore,Yes,2
C07958,Hyderabad,Yes,4
C07959,Pune,Yes,5
C07960,Warangal,Yes,4
C07961,Hyderabad,No,5
C07962,Pune,No,5
C07963,Bangalore,Yes,5
C07964,Bangalore,Yes,5
C07965,Delhi,Yes,4
C07966,Warangal,Yes,5
C07967,Guntur,No,4
C07968,Vizag,Yes,4
C07969,Chennai,Yes,4
C07970,Chennai,Yes,4
C07971,Bangalore,No,3
C07972,Chennai,Yes,4
C07973,Bangalore,No,3
C07974,Vizag,No,2
C07975,Bangalore,Yes,4
C07976,Delhi,Yes,5
C07977,Guntur,Yes,4
C07978,Vijayawada,Yes,2
C07979,Mumbai,No,5
C07980,Guntur,Yes,5
C07981,Guntur,Yes,5
C07982,Hyderabad,Yes,4
C07983,Warangal,Yes,3
C07984,Warangal,Yes,3
C07985,Pune,Yes,4
C07986,Mumbai,Yes,2
C07987,Vizag,Yes,2
C07988,Vijayawada,Yes,5
C07989,Vijayawada,Yes,4
C07990,Warangal,Yes,3
C07991,Guntur,No,3
C07992,Delhi,Yes,3
C07993,Pune,Yes,2
C07994,Bangalore,Yes,4
C07995,Pune,Yes,3
C07996,Hyderabad,Yes,5
C07997,Pune,No,5
C07998,Guntur,Yes,4
C07999,Vizag,Yes,4
C08000,Guntur,Yes,3
C08001,Warangal,Yes,4
C08002,Vizag,Yes,4
C08003,Chennai,Yes,4
C08004,Vizag,No,2
C08005,Pune,Yes,3
C08006,Pune,Yes,3
C08007,Pune,No,4
C08008,Chennai,No,4
C08009,Warangal,No,4
C08010,Bangalore,Yes,4
C08011,Mumbai,Yes,2
C08012,Warangal,No,5
C08013,Pune,Yes,4
C08014,Warangal,Yes,1
C08015,Hyderabad,No,4
C08016,Vijayawada,Yes,4
C08017,Vijayawada,No,3
C08018,Mumbai,No,4
C08019,Mumbai,No,5
C08020,Bangalore,Yes,3
C08021,Hyderabad,Yes,4
C08022,Guntur,No,2
C08023,Warangal,No,5
C08024,Vizag,Yes,3
C08025,Vizag,Yes,3
C08026,Guntur,No,4
C08027,Vijayawada,Yes,1
C08028,Guntur,Yes,3
C08029,Warangal,Yes,2
C08030,Hyderabad,Yes,2
C08031,Pune,No,2
C08032,Chennai,Yes,5
C08033,Pune,Yes,5
C08034,Chennai,Yes,4
C08035,Vizag,Yes,4
C08036,Mumbai,Yes,4
C08037,Warangal,No,3
C08038,Pune,Yes,3
C08039,Guntur,Yes,4
C08040,Hyderabad,Yes,3
C08041,Hyderabad,Yes,4
C08042,Vijayawada,Yes,4
C08043,Hyderabad,Yes,4
C08044,Hyderabad,Yes,5
C08045,Mumbai,Yes,4
C08046,Guntur,Yes,5
C08047,Vizag,No,4
C08048,Hyderabad,No,2
C08049,Vizag,Yes,4
C08050,Mumbai,Yes,4
C08051,Hyderabad,No,4
C08052,Warangal,Yes,4
C08053,Vijayawada,No,2
C08054,Pune,Yes,5
C08055,Warangal,Yes,5
C08056,Delhi,No,4
C08057,Bangalore,Yes,3
C08058,Hyderabad,Yes,5
C08059,Vizag,No,4
C08060,Bangalore,No,3
C08061,Chennai,Yes,4
C08062,Hyderabad,Yes,4
C08063,Delhi,Yes,2
C08064,Mumbai,No,4
C08065,Vijayawada,No,4
C08066,Delhi,No,4
C08067,Vizag,No,3
C08068,Mumbai,Yes,3
C08069,Pune,No,2
C08070,Mumbai,No,1
C08071,Hyderabad,No,3
C08072,Bangalore,Yes,4
C08073,Bangalore,No,3
C08074,Vizag,Yes,3
C08075,Mumbai,Yes,3
C08076,Delhi,Yes,3
C08077,Vizag,Yes,4
C08078,Vijayawada,Yes,4
C08079,Vizag,No,1
C08080,Vizag,Yes,3
C08081,Pune,Yes,4
C08082,Warangal,Yes,3
C08083,Hyderabad,No,5
C08084,Pune,Yes,4
C08085,Bangalore,Yes,3
C08086,Bangalore,Yes,4
C08087,Chennai,Yes,4
C08088,Chennai,No,3
C08089,Delhi,No,3
C08090,Bangalore,No,4
C08091,Warangal,Yes,5
C08092,Pune,Yes,3
C08093,Vijayawada,Yes,4
C08094,Warangal,Yes,3
C08095,Chennai,Yes,4
C08096,Mumbai,Yes,4
C08097,Warangal,Yes,4
C08098,Warangal,No,4
C08099,Warangal,No,3
C08100,Warangal,Yes,4
C08101,Warangal,Yes,3
C08102,Chennai,No,4
C08103,Bangalore,Yes,5
C08104,Vizag,No,4
C08105,Warangal,Yes,3
C08106,Warangal,No,4
C08107,Hyderabad,No,4
C08108,Bangalore,Yes,5
C08109,Vizag,Yes,3
C08110,Vijayawada,Yes,4
C08111,Vijayawada,No,3
C08112,Mumbai,Yes,3
C08113,Guntur,Yes,2
C08114,Pune,Yes,3
C08115,Hyderabad,No,3
C08116,Bangalore,No,3
C08117,Bangalore,Yes,1
C08118,Guntur,Yes,4
C08119,Mumbai,Yes,4
C08120,Delhi,Yes,5
C08121,Chennai,Yes,4
C08122,Mumbai,Yes,5
C08123,Vizag,No,4
C08124,Mumbai,Yes,2
C08125,Guntur,No,4
C08126,Guntur,Yes,4
C08127,Pune,Yes,4
C08128,Hyderabad,Yes,5
C08129,Warangal,Yes,4
C08130,Vijayawada,Yes,4
C08131,Guntur,No,5
C08132,Pune,Yes,4
C08133,Chennai,Yes,2
C08134,Vijayawada,No,4
C08135,Delhi,Yes,4
C08136,Bangalore,Yes,4
C08137,Chennai,Yes,5
C08138,Delhi,No,2
C08139,Vijayawada,No,4
C08140,Chennai,Yes,5
C08141,Pune,Yes,4
C08142,Delhi,No,3
C08143,Bangalore,No,3
C08144,Warangal,Yes,4
C08145,Pune,No,3
C08146,Vizag,Yes,5
C08147,Bangalore,Yes,2
C08148,Hyderabad,Yes,4
C08149,Mumbai,Yes,2
C08150,Hyderabad,Yes,4
C08151,Guntur,No,4
C08152,Warangal,Yes,3
C08153,Vizag,Yes,4
C08154,Vizag,Yes,2
C08155,Mumbai,No,4
C08156,Delhi,No,4
C08157,Mumbai,Yes,3
C08158,Guntur,Yes,2
C08159,Hyderabad,Yes,4
C08160,Vizag,Yes,3
C08161,Hyderabad,Yes,2
C08162,Bangalore,Yes,4
C08163,Warangal,No,3
C08164,Chennai,Yes,4
C08165,Guntur,Yes,4
C08166,Chennai,Yes,3
C08167,Guntur,Yes,2
C08168,Vijayawada,Yes,4
C08169,Warangal,Yes,1
C08170,Bangalore,No,2
C08171,Warangal,Yes,4
C08172,Delhi,Yes,4
C08173,Guntur,Yes,3
C08174,Chennai,No,4
C08175,Guntur,Yes,4
C08176,Delhi,No,4
C08177,Guntur,Yes,4
C08178,Warangal,Yes,5
C08179,Pune,No,3
C08180,Guntur,Yes,3
C08181,Vijayawada,Yes,1
C08182,Vijayawada,Yes,2
C08183,Vizag,No,2
C08184,Vijayawada,Yes,3
C08185,Guntur,Yes,4
C08186,Guntur,Yes,1
C08187,Pune,Yes,4
C08188,Vijayawada,Yes,3
C08189,Hyderabad,Yes,5
C08190,Guntur,Yes,4
C08191,Bangalore,Yes,4
C08192,Bangalore,Yes,5
C08193,Chennai,Yes,5
C08194,Pune,Yes,4
C08195,Delhi,No,3
C08196,Hyderabad,No,4
C08197,Guntur,Yes,4
C08198,Warangal,No,3
C08199,Mumbai,No,3
C08200,Mumbai,Yes,3
C08201,Delhi,Yes,3
C08202,Vizag,Yes,2
C08203,Warangal,No,4
C08204,Mumbai,Yes,3
C08205,Delhi,Yes,4
C08206,Mumbai,Yes,4
C08207,Pune,No,4
C08208,Chennai,Yes,5
C08209,Vizag,No,2
C08210,Pune,No,5
C08211,Warangal,Yes,3
C08212,Delhi,Yes,5
C08213,Hyderabad,Yes,3
C08214,Warangal,No,4
C08215,Warangal,No,2
C08216,Vijayawada,No,4
C08217,Hyderabad,Yes,3
C08218,Bangalore,Yes,4
C08219,Vijayawada,Yes,4
C08220,Delhi,Yes,5
C08221,Bangalore,No,4
C08222,Mumbai,Yes,4
C08223,Mumbai,Yes,3
C08224,Warangal,Yes,4
C08225,Vijayawada,Yes,2
C08226,Guntur,Yes,5
C08227,Hyderabad,Yes,3
C08228,Bangalore,No,4
C08229,Hyderabad,Yes,4
C08230,Vijayawada,Yes,3
C08231,Warangal,Yes,4
C08232,Pune,No,3
C08233,Mumbai,Yes,1
C08234,Bangalore,No,5
C08235,Bangalore,Yes,3
C08236,Delhi,Yes,4
C08237,Bangalore,Yes,4
C08238,Vijayawada,Yes,4
C08239,Bangalore,No,2
C08240,Bangalore,Yes,4
C08241,Hyderabad,Yes,3
C08242,Warangal,Yes,4
C08243,Chennai,No,5
C08244,Bangalore,No,2
C08245,Guntur,Yes,4
C08246,Warangal,Yes,3
C08247,Vizag,No,3
C08248,Delhi,No,3
C08249,Hyderabad,Yes,3
C08250,Delhi,Yes,3
C08251,Pune,No,3
C08252,Bangalore,Yes,4
C08253,Mumbai,Yes,1
C08254,Guntur,No,3
C08255,Hyderabad,Yes,3
C08256,Delhi,No,4
C08257,Bangalore,Yes,2
C08258,Mumbai,No,5
C08259,Mumbai,Yes,3
C08260,Pune,No,3
C08261,Warangal,Yes,3
C08262,Guntur,Yes,3
C08263,Chennai,Yes,4
C08264,Guntur,No,4
C08265,Pune,Yes,3
C08266,Vijayawada,Yes,1
C08267,Warangal,Yes,3
C08268,Hyderabad,Yes,5
C08269,Warangal,Yes,5
C08270,Pune,No,4
C08271,Pune,Yes,4
C08272,Hyderabad,Yes,5
C08273,Hyderabad,No,4
C08274,Hyderabad,Yes,5
C08275,Warangal,Yes,4
C08276,Bangalore,Yes,3
C08277,Delhi,Yes,4
C08278,Vizag,Yes,4
C08279,Hyderabad,Yes,4
C08280,Delhi,No,3
C08281,Vizag,Yes,4
C08282,Warangal,Yes,3
C08283,Delhi,No,3
C08284,Hyderabad,Yes,4
C08285,Chennai,No,4
C08286,Pune,Yes,4
C08287,Delhi,Yes,5
C08288,Mumbai,Yes,4
C08289,Mumbai,Yes,4
C08290,Delhi,Yes,4
C08291,Hyderabad,Yes,3
C08292,Guntur,Yes,5
C08293,Hyderabad,Yes,3
C08294,Warangal,Yes,4
C08295,Hyderabad,Yes,3
C08296,Warangal,Yes,2
C08297,Guntur,Yes,2
C08298,Chennai,Yes,4
C08299,Warangal,Yes,3
C08300,Vijayawada,Yes,3
C08301,Mumbai,Yes,4
C08302,Pune,Yes,1
C08303,Mumbai,No,3
C08304,Warangal,Yes,3
C08305,Vijayawada,Yes,4
C08306,Bangalore,No,4
C08307,Chennai,No,5
C08308,Chennai,No,3
C08309,Bangalore,Yes,3
C08310,Pune,Yes,1
C08311,Guntur,No,5
C08312,Vizag,No,4
C08313,Vijayawada,Yes,4
C08314,Warangal,Yes,5
C08315,Vizag,No,3
C08316,Pune,Yes,3
C08317,Guntur,Yes,4
C08318,Chennai,Yes,4
C08319,Warangal,Yes,4
C08320,Warangal,Yes,4
C08321,Guntur,Yes,4
C08322,Mumbai,No,5
C08323,Vijayawada,Yes,4
C08324,Guntur,Yes,3
C08325,Hyderabad,No,4
C08326,Hyderabad,Yes,4
C08327,Guntur,Yes,4
C08328,Chennai,Yes,3
C08329,Guntur,Yes,1
C08330,Delhi,Yes,3
C08331,Pune,Yes,5
C08332,Hyderabad,No,3
C08333,Vizag,No,4
C08334,Guntur,Yes,4
C08335,Hyderabad,Yes,5
C08336,Pune,Yes,4
C08337,Pune,Yes,5
C08338,Vizag,Yes,4
C08339,Warangal,No,5
C08340,Delhi,Yes,3
C08341,Guntur,Yes,4
C08342,Bangalore,Yes,5
C08343,Guntur,Yes,3
C08344,Warangal,No,5
C08345,Vijayawada,No,3
C08346,Mumbai,Yes,3
C08347,Chennai,Yes,3
C08348,Warangal,No,4
C08349,Pune,No,2
C08350,Bangalore,No,1
